User,Date,Tweet,Permalink,Retweet count,Likes count,Tweet value
World Health Organization (WHO),5/3/2020 15:56:47,LIVE: Daily media briefing on #COVID19 with @DrTedros #coronavirus https://t.co/sFyW45IcZk,https://www.twitter.com/user/status/1235595121241903106,1253,1557,11815.88
World Health Organization (WHO),14/3/2020 12:25:04,"How to handrub?

Use alcohol-based handrub 🧴 for 20-30 seconds 

#SafeHands #coronavirus #COVID19 https://t.co/q1UAqmCTcN",https://www.twitter.com/user/status/1238803331767820288,1249,1630,2578.01
World Health Organization (WHO),30/1/2020 19:47:07,"@DrTedros @WHOWPRO @WHOSEARO @pahowho @WHO_Europe @WHOEMRO @WHOAFRO ""In total, there are now 7834 confirmed #2019nCoV cases, including 7736 in #China, representing almost 99% of all reported cases worldwide. 170 people have lost their lives to this outbreak, all of them in China""-@DrTedros",https://www.twitter.com/user/status/1222969511801950210,1239,1257,2148.35
World Health Organization (WHO),6/3/2020 15:23:40,LIVE: Daily media briefing on #COVID19 with @DrTedros. #coronavirus https://t.co/obKCTsdnNR,https://www.twitter.com/user/status/1235949172236247040,1224,1540,11815.89
World Health Organization (WHO),27/2/2020 13:59:49,Daily media briefing on #COVID19 with @DrTedros #coronavirus https://t.co/0MwL15ofKt,https://www.twitter.com/user/status/1233028970238496783,1198,1549,11815.88
World Health Organization (WHO),13/3/2020 9:18:30,"""During the #COVID19 outbreak, it's an opportunity for a spotlight on the role of women at home that often goes unrecognized, unappreciated &amp; not reimbursed, and also women in the work settings who are at the frontlines. It’s women who are carrying this burden.""
- @doctorsoumya https://t.co/1T6EAskhe5",https://www.twitter.com/user/status/1238393990262804480,1197,2632,12890.05
World Health Organization (WHO),27/2/2020 4:57:55,"If you are not in an area where #COVID19 is spreading, or if you have not travelled from one of those areas or have not been in close contact with someone who has &amp; is feeling unwell, your chances of getting it are currently low

WHO Situation Report https://t.co/aZhYaCUzei https://t.co/jqsZaAVmk2",https://www.twitter.com/user/status/1232892596164464645,1180,1713,14179.06
World Health Organization (WHO),30/1/2020 19:47:33,"@DrTedros @WHOWPRO @WHOSEARO @pahowho @WHO_Europe @WHOEMRO @WHOAFRO ""We must remember that these are people, not numbers. 

More important than the declaration of a public health emergency are the committee’s recommendations for preventing the spread of the #2019nCoV virus and ensuring a measured and evidence-based response""-@DrTedros",https://www.twitter.com/user/status/1222969618505093121,1169,2035,2148.35
World Health Organization (WHO),30/1/2020 19:44:16,"@DrTedros @WHOWPRO @WHOSEARO @pahowho @WHO_Europe @WHOEMRO @WHOAFRO ""The main reason for this declaration is not because of what is happening in #China, but because of what is happening in other countries""-@DrTedros #2019nCoV",https://www.twitter.com/user/status/1222968794269745153,1158,1575,2148.35
World Health Organization (WHO),29/1/2020 21:02:30,The increased number of new #coronavirus in 🇨🇳 &amp; internationally is concerning. @DrTedros decided to reconvene the Emergency Committee to advise him whether the outbreak represents Public Health Emergency of International Concern &amp; to seek their advice on how to keep the 🌍 safe. https://t.co/m3nxsJdqgw,https://www.twitter.com/user/status/1222626094844653568,1156,1825,2578.02
World Health Organization (WHO),3/3/2020 20:19:23,"WHO calls on industry and governments to increase manufacturing of personal protective equipment by 40% to meet rising global demand due to #COVID19

👉🏼 https://t.co/XM7RlcivuV

#coronavirus https://t.co/c5JTXdpQm7",https://www.twitter.com/user/status/1234936431463849988,1133,1990,14179.06
World Health Organization (WHO),30/1/2020 19:41:02,"""Over the past few weeks, we have witnessed the emergence of a previously unknown pathogen, which has escalated into an unprecedented outbreak, and which has been met by an unprecedented response""-@DrTedros #2019nCoV https://t.co/cTLWFvM6Z8",https://www.twitter.com/user/status/1222967978293178369,1130,2027,2578.02
World Health Organization (WHO),3/3/2020 15:57:10,LIVE: Daily media briefing on #COVID19 with @DrTedros #coronavirus https://t.co/OtHOL9LXcL,https://www.twitter.com/user/status/1234870438926278659,1126,1271,11815.88
World Health Organization (WHO),13/3/2020 15:58:39,"""Any country that looks at the experience of other countries with large epidemics and thinks “that won’t happen to us” is making a deadly mistake. It can happen to anyone""-@DrTedros #COVID19 #coronavirus",https://www.twitter.com/user/status/1238494693425545217,1105,1962,2148.34
World Health Organization (WHO),25/2/2020 15:09:41,"Live from Geneva with Dr Bruce Aylward, lead of the #COVID19 international experts mission in #China https://t.co/Hby4bVf7Fx",https://www.twitter.com/user/status/1232321776928968705,1101,1385,11815.88
World Health Organization (WHO),24/2/2020 15:04:35,Daily media briefing on #COVID19 with @DrTedros https://t.co/ChotCy0r1k,https://www.twitter.com/user/status/1231958104419393538,1086,1465,11815.90
World Health Organization (WHO),28/1/2020 19:52:57,"WHO is launching a Global Clinical Data Platform to allow Member States to contribute anonymized clinical data in order to inform the public health clinical response to new #coronavirus (2019-nCoV).

WHO Situation Report 28 January 2020 https://t.co/uXR2BXEW2A https://t.co/xG8qV8kWfs",https://www.twitter.com/user/status/1222246200658841600,1086,1643,14179.08
World Health Organization (WHO),4/2/2020 13:38:15,"Q: How dangerous is the #2019nCoV? 
A: https://t.co/j6HsqP9iJb https://t.co/z5t8e1oA6S",https://www.twitter.com/user/status/1224688621820792833,1074,1425,14179.07
World Health Organization (WHO),11/3/2020 16:26:21,"""Thousands more are fighting for their lives in hospitals.

In the days and weeks ahead, we expect to see the number of #COVID19 cases, the number of deaths, and the number of affected countries climb even higher""-@DrTedros #coronavirus",https://www.twitter.com/user/status/1237776886647984128,1061,1535,2148.34
World Health Organization (WHO),2/3/2020 23:18:04,"DO - talk about people “acquiring” or “contracting” #COVID19

DON'T - talk about people “transmitting COVID-19” “infecting others” or “spreading the virus” as it implies intentional transmission &amp; assigns blame https://t.co/yShiCMfYF3

#coronavirus https://t.co/RLfFIvrlo5",https://www.twitter.com/user/status/1234619007841525764,1047,2297,2835.81
World Health Organization (WHO),27/1/2020 17:00:29,"@WHOWPRO @WHOSEARO @WHO_Europe @pahowho @WHOEMRO @WHOAFRO Q: Are there any specific medicines to prevent or treat the new #coronavirus (2019-nCoV)?
A: To date, there is no specific medicine recommended to prevent or treat the virus.
WHO is helping to accelerate research and development efforts with a range of partners. https://t.co/VyFEUfGWgM",https://www.twitter.com/user/status/1221840413700562944,1043,1320,2578.02
World Health Organization (WHO),23/1/2020 18:23:25,The Emergency Committee on the new #coronavirus (2019-nCoV) considered that it is still too early to declare a public health emergency of international concern given its restrictive and binary nature,https://www.twitter.com/user/status/1220411729412227072,1043,710,2148.34
World Health Organization (WHO),2/3/2020 15:35:21,LIVE daily media briefing on #COVID19 with @DrTedros #coronavirus https://t.co/bFQNRfyRfx,https://www.twitter.com/user/status/1234502562209878016,1032,1208,11815.88
World Health Organization (WHO),12/3/2020 9:17:33,"Today is #WorldKidneyDay.
Your kidneys are constantly working to filter out waste from your blood, but certain diseases can prevent them functioning effectively.
🔴 Diabetes
🔴 Hypertension
🔴 Obesity
are all major risk factors for kidney disease. https://t.co/9cUwMlWcmv",https://www.twitter.com/user/status/1238031366152949761,1024,2080,12890.06
World Health Organization (WHO),27/1/2020 16:37:41,"@WHOWPRO @WHOSEARO @WHO_Europe @pahowho @WHOEMRO @WHOAFRO Q: Can pets at home spread the new #coronavirus (2019-nCoV)?
A: At present, there is no evidence that companion animals/pets such as dogs, cats can be infected with the virus.
However, it is always a good idea to wash your hands with soap and water after contact with pets https://t.co/aJD53T8Fsx",https://www.twitter.com/user/status/1221834674386997249,1022,1131,2578.02
World Health Organization (WHO),16/3/2020 16:02:05,"""Washing your hands will help to reduce your risk of #coronavirus infection. But it’s also an act of solidarity because it reduces the risk you will infect others in your community and around the world. Do it for yourself, do it for others""-@DrTedros #COVID19",https://www.twitter.com/user/status/1239582722118606848,1019,1613,2148.34
World Health Organization (WHO),4/3/2020 6:23:24,"Today is #WorldObesityDay.
Worldwide obesity has nearly tripled since 1975.
Most of the 🌎🌍🌏's population live in countries where overweight &amp; obesity kills more people than underweight.
Obesity is PREVENTABLE and TREATABLE.
https://t.co/oeuauqWru6 https://t.co/CsFt9ellxQ",https://www.twitter.com/user/status/1235088435943059456,1015,1508,14179.06
World Health Organization (WHO),2/3/2020 21:57:45,"These words &amp; language can perpetuate negative stereotypes or assumptions, strengthen false associations between #COVID19 &amp; other factors, create widespread fear, or dehumanise those who have the disease https://t.co/yShiCMfYF3

#coronavirus https://t.co/Lj5GWqXbKx",https://www.twitter.com/user/status/1234598797243822086,1014,2543,2363.18
World Health Organization (WHO),11/3/2020 16:33:03,"""I have said from the beginning that countries must take a whole-of-government, whole-of-society approach, built around a comprehensive strategy to prevent infections, save lives and minimize impact""-@DrTedros #COVID19 #coronavirus",https://www.twitter.com/user/status/1237778574603685897,1011,1881,2148.34
World Health Organization (WHO),11/3/2020 16:58:07,The full briefing on #COVID19 by @DrTedros 👉 https://t.co/dRwxvdxILJ https://t.co/n3KVBggZXD,https://www.twitter.com/user/status/1237784880307679237,978,1630,2835.81
World Health Organization (WHO),9/3/2020 22:05:05,"""There are many vulnerable people in our communities:
-elderly
-people with underlying conditions
-people with cancer on chemotherapy
&amp; other precious members of our society. It's a duty of us all to do as much as we can to protect those people among us""-@DrMikeRyan #COVID19 https://t.co/aq5eaYqH7O",https://www.twitter.com/user/status/1237137357725478915,968,1574,2578.01
World Health Organization (WHO),14/3/2020 23:12:56,"We thank our 6 million followers for their trust and support to provide the world with accurate health information.

Follow updates on #COVID19 and other health issues on our @Twitter account: @WHO, and share them with your friends and family. #coronavirus https://t.co/r7VfiHOp7o",https://www.twitter.com/user/status/1238966369477169153,963,4700,12890.05
World Health Organization (WHO),13/3/2020 16:57:05,"WHO, @unfoundation and partners launch first-of-its-kind #COVID19 Solidarity Response Fund.

More https://t.co/WV9i5bp2LP

#coronavirus https://t.co/seT4gLQKd7",https://www.twitter.com/user/status/1238509396990341120,940,1918,14179.06
World Health Organization (WHO),30/1/2020 19:41:13,"@DrTedros @WHOWPRO @WHOSEARO @pahowho @WHO_Europe @WHOEMRO @WHOAFRO ""As I have said repeatedly since my return from Beijing, the 🇨🇳 government is to be congratulated for the extraordinary measures it has taken to contain the #2019nCoV outbreak, despite the severe social &amp; economic impact those measures are having on the Chinese people""-@DrTedros",https://www.twitter.com/user/status/1222968023876763649,935,2484,2148.35
World Health Organization (WHO),26/2/2020 13:27:20,LIVE #AskWHO on #COVID19 with @mvankerkhove #coronavirus https://t.co/ZxbbOq5hLE,https://www.twitter.com/user/status/1232658406269313029,934,1202,11815.88
World Health Organization (WHO),16/3/2020 15:58:18,"""WHO advises that all confirmed #COVID19 cases, even mild cases, should be isolated in health facilities, to prevent transmission &amp; provide adequate care.
But we recognize that many countries have already exceeded their capacity to care for mild cases in dedicated 🏥""-@DrTedros",https://www.twitter.com/user/status/1239581769424416769,929,1425,2148.34
